[setup] family=dry_season_gate model=ED-C1-dry_season_gate trials=500 cap=5.0
[setup] land cells=13826
[baseline internal] 0.6103358188328472 {'overall': 0.6295327635038362, 'bias': 0.7070857034108468, 'rmse': 0.37905444206142713, 'seas': 0.8505057485716704, 'spatial': 0.7544105415067992}
/Users/adithyasrinivasan/Projects/creativity-docs/exp-workspaces/exp_04/hermes/base/scripts/research_model_variants.py:168: ExperimentalWarning: Argument ``multivariate`` is an experimental feature. The interface can change in the future.
  sampler=optuna.samplers.TPESampler(seed=SEED, multivariate=True)
[I 2026-05-22 17:41:26,526] A new study created in memory with name: no-name-331d4af5-cd34-45c7-8336-ee4a9e9df167
[I 2026-05-22 17:42:26,429] Trial 125 finished with value: 0.3994490055432051 and parameters: {'k1': 0.00012170132335763629, 'D_low': 8.549137511857234, 'k2': 9.441465248842213e-05, 'D_high': 656.9101325039834, 'fire_exp': 0.436158049714981, 'P_half': 2.752244115876475, 'pre_dampen_half': 2.774696510900068, 'gpp_af': 3.0710058689198925, 'gpp_b': 2.8993102845263876e-05, 'gpp_d': 414.1096854933918, 'ign_k': 5.0412984079191085, 'ign_c': 97.43416192780637, 'dryanom_half': 0.16584077495158586, 'dry_amp': 0.5262834910143664}. Best is trial 0 with value: 0.6103502735484728.
[I 2026-05-22 17:42:26,903] Trial 126 finished with value: 0.5066512669965655 and parameters: {'k1': 0.005639314177034532, 'D_low': 1.9856993452002558, 'k2': 0.0011818066055904399, 'D_high': 53.95854673578667, 'fire_exp': 0.49498154867782873, 'P_half': 1.5874709717667723, 'pre_dampen_half': 4.145743950597156, 'gpp_af': 0.002199570660623597, 'gpp_b': 6.47129916376215e-05, 'gpp_d': 1.5211286857327724, 'ign_k': 1.1246892936728736, 'ign_c': 26.747249928036503, 'dryanom_half': 46.76096078987203, 'dry_amp': 0.4294789453986937}. Best is trial 0 with value: 0.6103502735484728.
[I 2026-05-22 17:42:27,377] Trial 127 finished with value: 0.5715099560808912 and parameters: {'k1': 0.0012840162051465744, 'D_low': 261.6942923570322, 'k2': 0.00015386043059236175, 'D_high': 234.3660372265789, 'fire_exp': 0.3612786895193927, 'P_half': 14.058669789924444, 'pre_dampen_half': 0.3000152013037442, 'gpp_af': 2.5961493935610807, 'gpp_b': 0.0008241199003249971, 'gpp_d': 80.53050430767203, 'ign_k': 3.3565844518734758, 'ign_c': 13.102081942508649, 'dryanom_half': 3.7837398917679788, 'dry_amp': 0.6810948769015452}. Best is trial 0 with value: 0.6103502735484728.
[I 2026-05-22 17:42:27,855] Trial 128 finished with value: 0.5708741036426209 and parameters: {'k1': 0.034008111966386916, 'D_low': 3.114558508549608, 'k2': 9.601404942971762e-05, 'D_high': 1519.791803522597, 'fire_exp': 0.5008353918924128, 'P_half': 118.02038501970598, 'pre_dampen_half': 2.6612781997152823, 'gpp_af': 0.024162384380020285, 'gpp_b': 5.09947817505981e-06, 'gpp_d': 6.043147455147015, 'ign_k': 6.92744791384174, 'ign_c': 4.951225074737265, 'dryanom_half': 43.01253977858759, 'dry_amp': 0.14338526535587554}. Best is trial 0 with value: 0.6103502735484728.
[I 2026-05-22 17:42:28,331] Trial 129 finished with value: 0.5511424008342185 and parameters: {'k1': 0.019127799991565043, 'D_low': 29.57770527883707, 'k2': 0.00016709226130044423, 'D_high': 503.14685268337513, 'fire_exp': 1.1784839698258427, 'P_half': 1.9544624298852014, 'pre_dampen_half': 8.54866695955101, 'gpp_af': 10.091265324451301, 'gpp_b': 0.006613362036879431, 'gpp_d': 68.78385524989419, 'ign_k': 0.39403153451493367, 'ign_c': 5.495945250387563, 'dryanom_half': 1.3459518070967977, 'dry_amp': 0.4057593837461368}. Best is trial 0 with value: 0.6103502735484728.
[I 2026-05-22 17:42:28,807] Trial 130 finished with value: 0.5567366341520049 and parameters: {'k1': 0.031984229196202814, 'D_low': 5.0626415311398345, 'k2': 6.4527552292387e-05, 'D_high': 445.1940625152956, 'fire_exp': 0.4200516091676941, 'P_half': 11.3375517170868, 'pre_dampen_half': 6.301291189814829, 'gpp_af': 1.1011101909167793, 'gpp_b': 0.00014229156225833116, 'gpp_d': 149.1769835802627, 'ign_k': 0.7236569748766858, 'ign_c': 4.230137533482357, 'dryanom_half': 1.43544553665725, 'dry_amp': 0.613884091453401}. Best is trial 0 with value: 0.6103502735484728.
[I 2026-05-22 17:42:29,280] Trial 131 finished with value: 0.5378198286419934 and parameters: {'k1': 0.00819864445406812, 'D_low': 41.34932008192065, 'k2': 0.00015143284571840436, 'D_high': 315.5261320275728, 'fire_exp': 0.7754055397788913, 'P_half': 2.568718746792174, 'pre_dampen_half': 1.4833310140043068, 'gpp_af': 0.11661907376819854, 'gpp_b': 0.0011602364147447785, 'gpp_d': 16.02806568124137, 'ign_k': 6.586636046414607, 'ign_c': 17.33111693143959, 'dryanom_half': 16.580663042461268, 'dry_amp': 0.849526593108545}. Best is trial 0 with value: 0.6103502735484728.
[I 2026-05-22 17:42:29,749] Trial 132 finished with value: 0.5448851811973329 and parameters: {'k1': 0.0001800874257699057, 'D_low': 211.25247405305785, 'k2': 0.0007137900931919145, 'D_high': 175.35086448280592, 'fire_exp': 0.6061774162954197, 'P_half': 13.021625119949766, 'pre_dampen_half': 14.572583862570559, 'gpp_af': 1.1000454726995903, 'gpp_b': 0.032082065291240726, 'gpp_d': 203.13531786926137, 'ign_k': 1.4754163566833407, 'ign_c': 2.109308721964916, 'dryanom_half': 3.89289522794732, 'dry_amp': 0.7549270822941704}. Best is trial 0 with value: 0.6103502735484728.
[I 2026-05-22 17:42:30,223] Trial 133 finished with value: 0.4806069945402398 and parameters: {'k1': 0.003931830996080012, 'D_low': 2968.0979424969682, 'k2': 7.3985236530648e-05, 'D_high': 448.5554908097169, 'fire_exp': 0.7484123023208533, 'P_half': 1.5566825889187976, 'pre_dampen_half': 0.5947001637347973, 'gpp_af': 14.957843810721823, 'gpp_b': 0.00013311737987867635, 'gpp_d': 136.2660638048787, 'ign_k': 0.8401845626179806, 'ign_c': 4.592747131379857, 'dryanom_half': 3.601657417517523, 'dry_amp': 0.8956649893762225}. Best is trial 0 with value: 0.6103502735484728.
[I 2026-05-22 17:42:30,695] Trial 134 finished with value: 0.5546425412160775 and parameters: {'k1': 0.0044815357929845565, 'D_low': 20.732067623291357, 'k2': 6.803519625028635e-05, 'D_high': 1214.1192522504489, 'fire_exp': 0.45868042646313023, 'P_half': 18.343248782287745, 'pre_dampen_half': 0.09690783131367268, 'gpp_af': 1.8478151609312212, 'gpp_b': 0.0003539881705234576, 'gpp_d': 164.97112925162105, 'ign_k': 0.4427198499498952, 'ign_c': 12.570361906283543, 'dryanom_half': 1.7555680248959251, 'dry_amp': 0.70968555360692}. Best is trial 0 with value: 0.6103502735484728.
[I 2026-05-22 17:42:31,168] Trial 135 finished with value: 0.5391220071321267 and parameters: {'k1': 0.01855334306816567, 'D_low': 40.436517744820314, 'k2': 2.9040858556571926e-05, 'D_high': 369.5935153643187, 'fire_exp': 0.35061695928638054, 'P_half': 6.330258762663841, 'pre_dampen_half': 1.5913061319229052, 'gpp_af': 43.34813569743471, 'gpp_b': 3.12819529268479e-05, 'gpp_d': 221.0076961913483, 'ign_k': 4.565438056562198, 'ign_c': 27.06918154446436, 'dryanom_half': 22.476089897697893, 'dry_amp': 0.44192263334575266}. Best is trial 0 with value: 0.6103502735484728.
[I 2026-05-22 17:42:31,641] Trial 136 finished with value: 0.5611746286988127 and parameters: {'k1': 0.008243278337853965, 'D_low': 33.997565984704885, 'k2': 0.0005413715970417027, 'D_high': 293.22306861134814, 'fire_exp': 0.4446357648814879, 'P_half': 0.3648128337848342, 'pre_dampen_half': 8.90399121567293, 'gpp_af': 1.0186831289103886, 'gpp_b': 2.6538150324898063e-05, 'gpp_d': 2.1653930066616534, 'ign_k': 0.5822659760132147, 'ign_c': 2.06903999958186, 'dryanom_half': 1.0404528548925935, 'dry_amp': 0.3519008546038183}. Best is trial 0 with value: 0.6103502735484728.
[I 2026-05-22 17:42:32,118] Trial 137 finished with value: 0.4059376746778596 and parameters: {'k1': 6.776450953082501e-05, 'D_low': 331.6056503344914, 'k2': 0.00017864022068810035, 'D_high': 213.06543642020418, 'fire_exp': 0.4803305870866504, 'P_half': 13.84231192855414, 'pre_dampen_half': 0.02366851064194359, 'gpp_af': 22.897947568011855, 'gpp_b': 0.008867553712459607, 'gpp_d': 269.16107761390384, 'ign_k': 2.3637167682045357, 'ign_c': 39.886716813105664, 'dryanom_half': 0.8679867830168081, 'dry_amp': 0.5835608314547588}. Best is trial 0 with value: 0.6103502735484728.
[I 2026-05-22 17:42:32,593] Trial 138 finished with value: 0.5710235159249601 and parameters: {'k1': 0.07178781113722468, 'D_low': 80.58844131882815, 'k2': 0.02606334699733129, 'D_high': 1389.8507334232593, 'fire_exp': 0.5761692194253775, 'P_half': 4.529268411963185, 'pre_dampen_half': 27.154676130148435, 'gpp_af': 0.002150243437207811, 'gpp_b': 1.3271166482524702e-06, 'gpp_d': 26.97418181253834, 'ign_k': 0.6286312503178902, 'ign_c': 12.58170690033498, 'dryanom_half': 0.3704029384809581, 'dry_amp': 0.23555606062715417}. Best is trial 0 with value: 0.6103502735484728.
[I 2026-05-22 17:42:33,068] Trial 139 finished with value: 0.5524654329014413 and parameters: {'k1': 0.0037053884737886793, 'D_low': 75.82672315098286, 'k2': 0.004678813623142952, 'D_high': 2418.5240280732623, 'fire_exp': 0.40138607749144234, 'P_half': 0.30155542638159993, 'pre_dampen_half': 4.207472132910389, 'gpp_af': 0.5229688313474667, 'gpp_b': 3.3706012043172427e-06, 'gpp_d': 80.00766267463483, 'ign_k': 0.13751170588203032, 'ign_c': 5.574085613964279, 'dryanom_half': 0.8182721426101393, 'dry_amp': 0.048984783977340886}. Best is trial 0 with value: 0.6103502735484728.
[I 2026-05-22 17:42:33,543] Trial 140 finished with value: 0.5581942199598718 and parameters: {'k1': 0.015182299628608993, 'D_low': 9.535218737169835, 'k2': 1.4798586809829433e-05, 'D_high': 121.0491440417103, 'fire_exp': 0.5146379799284693, 'P_half': 13.713009902107078, 'pre_dampen_half': 0.17931686976907754, 'gpp_af': 0.0029811488651297386, 'gpp_b': 1.444004427183565e-06, 'gpp_d': 677.8471033910092, 'ign_k': 6.619606922406568, 'ign_c': 5.6021259818745355, 'dryanom_half': 4.899363512472306, 'dry_amp': 7.522484407385122e-06}. Best is trial 0 with value: 0.6103502735484728.
[I 2026-05-22 17:42:34,023] Trial 141 finished with value: 0.57926536850678 and parameters: {'k1': 0.031138386309366432, 'D_low': 8.904834130727833, 'k2': 0.011790600638773588, 'D_high': 616.7293677155707, 'fire_exp': 1.4246402336426411, 'P_half': 20.277320120577734, 'pre_dampen_half': 26.98064507856593, 'gpp_af': 0.004623848294226161, 'gpp_b': 3.2578317040653577e-06, 'gpp_d': 3.5529399917250073, 'ign_k': 8.074529025482674, 'ign_c': 11.169912823489586, 'dryanom_half': 0.2845241330789881, 'dry_amp': 0.4719170691055513}. Best is trial 0 with value: 0.6103502735484728.
[I 2026-05-22 17:42:34,495] Trial 142 finished with value: 0.43192861490188306 and parameters: {'k1': 0.08689088168097281, 'D_low': 5.659075619772303, 'k2': 0.005687350456329363, 'D_high': 107.25916041449965, 'fire_exp': 3.974226302503722, 'P_half': 31.03247912420393, 'pre_dampen_half': 35.44295715637494, 'gpp_af': 0.002339913947931144, 'gpp_b': 0.0019045943481282553, 'gpp_d': 0.6486627731145584, 'ign_k': 3.854836241345382, 'ign_c': 1.1090618246069064, 'dryanom_half': 1.0547666057567522, 'dry_amp': 0.31137002142809367}. Best is trial 0 with value: 0.6103502735484728.
[I 2026-05-22 17:42:34,975] Trial 143 finished with value: 0.5859563253801393 and parameters: {'k1': 0.02055854032606264, 'D_low': 49.08524772736391, 'k2': 0.0010031539424422017, 'D_high': 2436.193182921159, 'fire_exp': 3.4145180198441105, 'P_half': 4.630326644833975, 'pre_dampen_half': 239.4245809805594, 'gpp_af': 0.014980097819490999, 'gpp_b': 4.1774370345752726e-05, 'gpp_d': 0.404525504639508, 'ign_k': 3.9059018243196384, 'ign_c': 16.5390569074884, 'dryanom_half': 0.1610154856396945, 'dry_amp': 0.5338919025562063}. Best is trial 0 with value: 0.6103502735484728.
[I 2026-05-22 17:42:35,454] Trial 144 finished with value: 0.3994490055432051 and parameters: {'k1': 0.01900608805147128, 'D_low': 28.29051693427606, 'k2': 0.03553715638977164, 'D_high': 1018.8405230376909, 'fire_exp': 2.8401210637444714, 'P_half': 8.495901619224181, 'pre_dampen_half': 45.368487488091304, 'gpp_af': 0.05871589598986174, 'gpp_b': 2.9170244046121284e-05, 'gpp_d': 1.1511277592347506, 'ign_k': 5.916560731692122, 'ign_c': 51.609899810447, 'dryanom_half': 0.28685880327447927, 'dry_amp': 0.43812293863080637}. Best is trial 0 with value: 0.6103502735484728.
[I 2026-05-22 17:42:35,933] Trial 145 finished with value: 0.5270796720614808 and parameters: {'k1': 0.032135845000210446, 'D_low': 5.036268779342698, 'k2': 0.07313329257857269, 'D_high': 372.80939757581604, 'fire_exp': 2.3314020129693334, 'P_half': 30.166946741804132, 'pre_dampen_half': 20.41423349764371, 'gpp_af': 0.0021973200752745474, 'gpp_b': 2.5528447756976814e-05, 'gpp_d': 3.627575091035765, 'ign_k': 1.1737670874611956, 'ign_c': 1.6312298966298802, 'dryanom_half': 0.32032012874959287, 'dry_amp': 0.7105229568513903}. Best is trial 0 with value: 0.6103502735484728.
[I 2026-05-22 17:42:36,412] Trial 146 finished with value: 0.3994490055432051 and parameters: {'k1': 0.013531520040023311, 'D_low': 9.275993246474599, 'k2': 0.00045694696058182053, 'D_high': 3123.946042589457, 'fire_exp': 2.520427097478294, 'P_half': 44.071736759286566, 'pre_dampen_half': 597.6677437694007, 'gpp_af': 0.2067781259419848, 'gpp_b': 0.0003090004735703133, 'gpp_d': 0.4275721247861035, 'ign_k': 1.8094927861912344, 'ign_c': 48.0950322378839, 'dryanom_half': 0.13730579133399115, 'dry_amp': 0.422774297138952}. Best is trial 0 with value: 0.6103502735484728.
[I 2026-05-22 17:42:36,890] Trial 147 finished with value: 0.3908190212584391 and parameters: {'k1': 0.006615869894335042, 'D_low': 12.110283302902817, 'k2': 0.0006829899413076563, 'D_high': 2623.8093980422636, 'fire_exp': 5.833110288211087, 'P_half': 0.1729057871427343, 'pre_dampen_half': 11.176036475078137, 'gpp_af': 0.055254400687499663, 'gpp_b': 2.882699294361744e-06, 'gpp_d': 0.3707134108552814, 'ign_k': 5.371023754296018, 'ign_c': 31.90708136992131, 'dryanom_half': 0.23949133127163352, 'dry_amp': 0.52361457069855}. Best is trial 0 with value: 0.6103502735484728.
[I 2026-05-22 17:42:37,367] Trial 148 finished with value: 0.3996344128739701 and parameters: {'k1': 0.08697264783701945, 'D_low': 3.323658901585942, 'k2': 0.0010075030604563269, 'D_high': 224.17664178098747, 'fire_exp': 0.8394077795707747, 'P_half': 28.421523649964612, 'pre_dampen_half': 84.52498876631165, 'gpp_af': 0.0038222548025298375, 'gpp_b': 1.2345074545675174e-05, 'gpp_d': 0.7682322526045576, 'ign_k': 6.026240085887394, 'ign_c': 31.44610436931693, 'dryanom_half': 0.2507213198132152, 'dry_amp': 0.3969971308492971}. Best is trial 0 with value: 0.6103502735484728.
[I 2026-05-22 17:42:37,845] Trial 149 finished with value: 0.5536897566846057 and parameters: {'k1': 0.01574791761429002, 'D_low': 13.049451187936038, 'k2': 0.01385239366622703, 'D_high': 8129.365388374169, 'fire_exp': 0.7360648238010398, 'P_half': 1.9034971642506633, 'pre_dampen_half': 10.874053603948544, 'gpp_af': 0.061570257948107804, 'gpp_b': 7.430489530358135e-05, 'gpp_d': 366.5321273236995, 'ign_k': 1.336916283146105, 'ign_c': 2.5878906766812175, 'dryanom_half': 2.6312672285861622, 'dry_amp': 0.005755729967390551}. Best is trial 0 with value: 0.6103502735484728.
[I 2026-05-22 17:42:38,321] Trial 150 finished with value: 0.44478373334945603 and parameters: {'k1': 0.03171236458691862, 'D_low': 78.5041030186666, 'k2': 0.004524537298846957, 'D_high': 84.72021954685773, 'fire_exp': 5.238701607565462, 'P_half': 0.5462076635364344, 'pre_dampen_half': 175.44706980548668, 'gpp_af': 0.00386531106590204, 'gpp_b': 3.654618088032899e-05, 'gpp_d': 1.5059256141519042, 'ign_k': 9.658194540109507, 'ign_c': 8.26514778280121, 'dryanom_half': 0.1291743353208006, 'dry_amp': 0.5832868777365966}. Best is trial 0 with value: 0.6103502735484728.
[I 2026-05-22 17:42:38,795] Trial 151 finished with value: 0.44149815102048695 and parameters: {'k1': 0.022173377286593233, 'D_low': 14.219950840506176, 'k2': 0.0013635331486807844, 'D_high': 811.3682893089339, 'fire_exp': 3.7112472790205735, 'P_half': 9.732693465775679, 'pre_dampen_half': 34.29237947701695, 'gpp_af': 0.39638824077734974, 'gpp_b': 0.0017798167007962514, 'gpp_d': 0.030452040389527618, 'ign_k': 4.358742990088635, 'ign_c': 2.148321306176576, 'dryanom_half': 0.15861447501793563, 'dry_amp': 0.6716166950984755}. Best is trial 0 with value: 0.6103502735484728.
[I 2026-05-22 17:42:39,267] Trial 152 finished with value: 0.5502319908178419 and parameters: {'k1': 0.0012042800114620905, 'D_low': 122.7254133801998, 'k2': 1.2628107895938926e-05, 'D_high': 242.13180938111114, 'fire_exp': 0.4163102822797708, 'P_half': 73.024947163657, 'pre_dampen_half': 0.6197638224417406, 'gpp_af': 3.0645666644287406, 'gpp_b': 0.13135764013119047, 'gpp_d': 51.2265897996857, 'ign_k': 2.9965670030048592, 'ign_c': 1.3397857099118584, 'dryanom_half': 0.7981523311441063, 'dry_amp': 0.7251971718439935}. Best is trial 0 with value: 0.6103502735484728.
[I 2026-05-22 17:42:39,741] Trial 153 finished with value: 0.5616621961768519 and parameters: {'k1': 0.008372151387151984, 'D_low': 17.992182015849444, 'k2': 0.008284399322812126, 'D_high': 4685.988081839951, 'fire_exp': 3.608846585847924, 'P_half': 2.3846905935448977, 'pre_dampen_half': 819.4923548149578, 'gpp_af': 0.0014991837724294813, 'gpp_b': 5.644722637218553e-06, 'gpp_d': 0.26122015368979146, 'ign_k': 0.15060763647087438, 'ign_c': 4.00792828297455, 'dryanom_half': 0.2441149502306046, 'dry_amp': 0.5634342006447327}. Best is trial 0 with value: 0.6103502735484728.
[I 2026-05-22 17:42:40,214] Trial 154 finished with value: 0.510639019035659 and parameters: {'k1': 0.006589608831031591, 'D_low': 154.6325805869873, 'k2': 0.00036935658287377864, 'D_high': 344.0488129331846, 'fire_exp': 0.68051800264946, 'P_half': 6.91876486573642, 'pre_dampen_half': 1.3219666057985309, 'gpp_af': 0.21681923931235658, 'gpp_b': 2.5335957592246087e-06, 'gpp_d': 31.122632185190753, 'ign_k': 1.6179540835226927, 'ign_c': 24.733209534035733, 'dryanom_half': 4.346581727184399, 'dry_amp': 0.3295650089777925}. Best is trial 0 with value: 0.6103502735484728.
[I 2026-05-22 17:42:40,687] Trial 155 finished with value: 0.5394766264457114 and parameters: {'k1': 0.00023052318149250324, 'D_low': 217.91037575878792, 'k2': 8.644253384469341e-05, 'D_high': 1108.5873338610136, 'fire_exp': 0.5284940226634481, 'P_half': 0.3816874514346073, 'pre_dampen_half': 0.4313392886717959, 'gpp_af': 1.6076432135665855, 'gpp_b': 0.009355804289249281, 'gpp_d': 34.57473438466054, 'ign_k': 1.4819513302806162, 'ign_c': 9.901729664142518, 'dryanom_half': 11.436545472334027, 'dry_amp': 0.5055728830050565}. Best is trial 0 with value: 0.6103502735484728.
[I 2026-05-22 17:42:41,160] Trial 156 finished with value: 0.523803515787105 and parameters: {'k1': 0.010049897962867083, 'D_low': 316.86654854910034, 'k2': 5.193168096655869e-05, 'D_high': 29683.364092885542, 'fire_exp': 2.418707807403733, 'P_half': 19.360101433427932, 'pre_dampen_half': 275.5617397812818, 'gpp_af': 0.059479497020907546, 'gpp_b': 0.0009419530699004978, 'gpp_d': 9.736112576561256, 'ign_k': 5.675148932611956, 'ign_c': 1.400282421828804, 'dryanom_half': 0.4027074040385387, 'dry_amp': 0.4773308871232923}. Best is trial 0 with value: 0.6103502735484728.
[I 2026-05-22 17:42:41,628] Trial 157 finished with value: 0.44010989593975824 and parameters: {'k1': 0.010566782930822062, 'D_low': 459.7167574789551, 'k2': 0.0002711940485348282, 'D_high': 1925.6862047780844, 'fire_exp': 3.394542545281903, 'P_half': 26.743997182109293, 'pre_dampen_half': 26.609093005347614, 'gpp_af': 0.016101591899533415, 'gpp_b': 0.0005900038791395762, 'gpp_d': 1.4638775650224325, 'ign_k': 0.6067270651342389, 'ign_c': 25.28251791321469, 'dryanom_half': 2.783884845167084, 'dry_amp': 0.5185348549184206}. Best is trial 0 with value: 0.6103502735484728.
[I 2026-05-22 17:42:42,102] Trial 158 finished with value: 0.469305472861146 and parameters: {'k1': 0.0022096345398152626, 'D_low': 105.01741678205009, 'k2': 0.0017627642090973959, 'D_high': 1093.4965106299458, 'fire_exp': 3.4671086032316323, 'P_half': 1.69558625073788, 'pre_dampen_half': 291.3288433088282, 'gpp_af': 0.23902774278052452, 'gpp_b': 1.479878036662349e-06, 'gpp_d': 1.7643441972145517, 'ign_k': 2.77394074643856, 'ign_c': 20.40833548029034, 'dryanom_half': 0.15537735797391264, 'dry_amp': 0.9156393082261571}. Best is trial 0 with value: 0.6103502735484728.
[I 2026-05-22 17:42:42,574] Trial 159 finished with value: 0.3952974773635532 and parameters: {'k1': 0.07084326531100682, 'D_low': 87.45170705832058, 'k2': 0.0009794153883327479, 'D_high': 569.5238576729844, 'fire_exp': 0.5175855126898371, 'P_half': 72.59281453819989, 'pre_dampen_half': 0.5644627406454118, 'gpp_af': 0.011406653662942913, 'gpp_b': 4.055843055895139e-06, 'gpp_d': 67.84343982856025, 'ign_k': 3.6567790277340646, 'ign_c': 42.62502209032206, 'dryanom_half': 38.15009794659566, 'dry_amp': 0.021899045106121923}. Best is trial 0 with value: 0.6103502735484728.
[I 2026-05-22 17:42:43,048] Trial 160 finished with value: 0.48562009333388145 and parameters: {'k1': 0.0042866533150315335, 'D_low': 2.7444346353561766, 'k2': 0.0006487993489076346, 'D_high': 1795.4009125615705, 'fire_exp': 0.46934487644974215, 'P_half': 47.22792782724207, 'pre_dampen_half': 1.0575079274343009, 'gpp_af': 0.01469150822463249, 'gpp_b': 1.2285331499325202e-06, 'gpp_d': 110.20088718799134, 'ign_k': 0.20881542126646463, 'ign_c': 45.2928353278357, 'dryanom_half': 1.3289423871283816, 'dry_amp': 0.17772927095986318}. Best is trial 0 with value: 0.6103502735484728.
[I 2026-05-22 17:42:43,521] Trial 161 finished with value: 0.47975340232144437 and parameters: {'k1': 0.002074514687885257, 'D_low': 337.93289392910486, 'k2': 2.163468342070961e-05, 'D_high': 338.71639113897476, 'fire_exp': 1.2527187763062084, 'P_half': 38.76814557796926, 'pre_dampen_half': 0.44509189167951896, 'gpp_af': 0.8739740361941792, 'gpp_b': 0.0005777378346842952, 'gpp_d': 835.611015271152, 'ign_k': 9.336976365902263, 'ign_c': 10.143352888277015, 'dryanom_half': 28.488596578857972, 'dry_amp': 0.5566061502377893}. Best is trial 0 with value: 0.6103502735484728.
[I 2026-05-22 17:42:43,995] Trial 162 finished with value: 0.5294944096100015 and parameters: {'k1': 0.09076624606649791, 'D_low': 345.13368915855347, 'k2': 0.03734401270008392, 'D_high': 4980.006285924944, 'fire_exp': 0.7508998892605562, 'P_half': 2.305406343043589, 'pre_dampen_half': 7.228078913580972, 'gpp_af': 0.019023876569476843, 'gpp_b': 9.360566307317644e-05, 'gpp_d': 5.845320183667031, 'ign_k': 0.0152779525399846, 'ign_c': 2.2608002219756216, 'dryanom_half': 0.2775528017291882, 'dry_amp': 0.5526941944136952}. Best is trial 0 with value: 0.6103502735484728.
[I 2026-05-22 17:42:44,471] Trial 163 finished with value: 0.5396511335915953 and parameters: {'k1': 0.008889313437042043, 'D_low': 93.13655879209986, 'k2': 0.016323515435232264, 'D_high': 463.07698838563743, 'fire_exp': 0.46063472052379123, 'P_half': 4.007075995331112, 'pre_dampen_half': 62.83275486447539, 'gpp_af': 0.008058024142168104, 'gpp_b': 7.857691598227529e-06, 'gpp_d': 41.78752481948132, 'ign_k': 1.3229088195176708, 'ign_c': 2.887752171228636, 'dryanom_half': 0.12342416082269816, 'dry_amp': 0.4583008735198972}. Best is trial 0 with value: 0.6103502735484728.
[I 2026-05-22 17:42:44,948] Trial 164 finished with value: 0.5547488941810561 and parameters: {'k1': 0.012913671804998859, 'D_low': 29.90704590426978, 'k2': 0.030893045156720797, 'D_high': 476.85745770666483, 'fire_exp': 0.47725228419306887, 'P_half': 406.346758751559, 'pre_dampen_half': 3.3349688773932895, 'gpp_af': 9.565443475324066, 'gpp_b': 2.1564866865408676e-06, 'gpp_d': 171.5460848776682, 'ign_k': 0.1251510078736726, 'ign_c': 7.378211149492263, 'dryanom_half': 24.64097318170642, 'dry_amp': 0.017799169487929735}. Best is trial 0 with value: 0.6103502735484728.
[I 2026-05-22 17:42:45,426] Trial 165 finished with value: 0.477406617809177 and parameters: {'k1': 0.0589771160506496, 'D_low': 6.703127641780534, 'k2': 0.010003782865750726, 'D_high': 7242.95833153885, 'fire_exp': 1.687458945562773, 'P_half': 532.7955299748585, 'pre_dampen_half': 0.23374067478786134, 'gpp_af': 0.0034310721474985037, 'gpp_b': 1.0824190797569767e-06, 'gpp_d': 29.900883883209595, 'ign_k': 6.175355482721878, 'ign_c': 21.346915399956604, 'dryanom_half': 0.8648169769552068, 'dry_amp': 0.8049986899490662}. Best is trial 0 with value: 0.6103502735484728.
[I 2026-05-22 17:42:45,902] Trial 166 finished with value: 0.4395158837340898 and parameters: {'k1': 0.024334965764046868, 'D_low': 94.65303349731313, 'k2': 0.013574546287502877, 'D_high': 1114.7802278119357, 'fire_exp': 0.43698350658343194, 'P_half': 1.574853862793129, 'pre_dampen_half': 857.0278408634478, 'gpp_af': 0.02971539860015332, 'gpp_b': 1.3808853150193062e-06, 'gpp_d': 31.608903862456444, 'ign_k': 0.41552279146355464, 'ign_c': 109.21837463671032, 'dryanom_half': 0.8937912381788558, 'dry_amp': 0.11107503968949621}. Best is trial 0 with value: 0.6103502735484728.
[I 2026-05-22 17:42:46,381] Trial 167 finished with value: 0.45566690987879827 and parameters: {'k1': 0.002301009553686757, 'D_low': 66.13057892237256, 'k2': 0.00039338854334962603, 'D_high': 2288.9725451634813, 'fire_exp': 9.392769722101503, 'P_half': 37.50614836344825, 'pre_dampen_half': 33.39158898861505, 'gpp_af': 0.00393733854710923, 'gpp_b': 1.2199767566347177e-06, 'gpp_d': 0.855334008320853, 'ign_k': 2.6984931713130864, 'ign_c': 4.179555590609804, 'dryanom_half': 0.2653755689084469, 'dry_amp': 0.5577597708442343}. Best is trial 0 with value: 0.6103502735484728.
[I 2026-05-22 17:42:46,858] Trial 168 finished with value: 0.3994490055432051 and parameters: {'k1': 0.05782280260331499, 'D_low': 935.5339252378313, 'k2': 0.06581009806324899, 'D_high': 218.0319375625401, 'fire_exp': 0.714725986619048, 'P_half': 9.552200753545591, 'pre_dampen_half': 5.24899071671991, 'gpp_af': 0.011453987390569933, 'gpp_b': 7.364371906579524e-06, 'gpp_d': 154.1179117604861, 'ign_k': 1.9294963573171673, 'ign_c': 72.92073489664952, 'dryanom_half': 0.5789016106328255, 'dry_amp': 0.008248524505927113}. Best is trial 0 with value: 0.6103502735484728.
